Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
5	2	0.023006714981020568	0.5818430488958718	0.008041529319370917	0.2990608340379436	0.34755191784295314	0.6399830979629038	0.7519390151235703	47451	3257
5	3	0.037913234081719836	0.6965104652678266	0.012424360817624899	0.3507663237435395	0.4488236206008864	0.7275076557487066	0.9721413728986609	45954	2916
5	4	0.05537994181515382	0.9500570432828354	0.018031286196694116	0.42303825684545177	0.5786059975753404	0.8799314173218952	1.3005895947646489	44472	2577
5	5	0.08247571808022285	1.3674943840094642	0.0293497274931497	0.49552160634677106	0.7100575659157187	1.0691861374464597	1.670497708523718	43010	2248
5	6	0.11155214181521556	1.8304414541825005	0.03464493373608792	0.5534364449118824	0.8247231536221453	1.2371433733374873	1.9667278766597676	41567	1924
5	7	0.15306941075597416	3.245431810617447	0.052423781878944496	0.6216877143585201	0.954745164157156	1.6858448445848364	2.649728649402164	40154	1621
5	8	0.20229192790896708	3.093472940821043	0.062305492095279295	0.6916683704697788	1.0860970149313294	1.7011911052324613	2.875428794286016	38763	1335
5	9	0.2486018918409764	4.970196625590324	0.08922581470285396	0.7425576722454005	1.1943611264283298	2.158242097100591	3.567561149798792	37395	1069
5	10	0.32512784810302064	5.030161607265472	0.12417759619299487	0.8354963888438691	1.3499574123153364	2.1525875955165326	3.652255673634166	36061	825
5	11	0.3943029900628423	6.8248192102481156	0.13069993635408714	0.9306586395483268	1.511835665468599	2.5894736425067624	4.393640762487454	34764	614
5	12	0.45192866409623544	7.083131981889407	0.14621165128430608	0.9759574359418042	1.6124580657968084	2.5604460717289976	4.384872131748458	33479	446
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
6	2	0.020258821051465262	0.5358388935442732	0.006997147160303323	0.28415018082249244	0.3303981124167157	0.5835389706041714	0.6866192858416352	45954	2916
6	3	0.0346217407998311	0.7703442614491995	0.011993832276207098	0.35764417948813354	0.4561098020545561	0.7346425207441295	0.9570536452575915	44472	2577
6	4	0.04880379332374735	0.8036496801411405	0.01716776267251888	0.38913752099202154	0.5332367448841188	0.8161145701907722	1.2014970386780865	43010	2248
6	5	0.07113063249189953	1.308637961016401	0.023726612857804946	0.4619239163009839	0.6635628417096081	1.0246483245048061	1.5227972235845029	41567	1924
6	6	0.10511101002039062	1.7678334775530262	0.0357897544131949	0.5206392226151958	0.7785159779967719	1.25386740879237	2.007689453635945	40154	1621
6	7	0.1420761674106471	2.407458502641866	0.05486604435147016	0.5833126483285537	0.8979781699401153	1.462984764178785	2.350211903461723	38763	1335
6	8	0.17756125107631984	4.147081846495469	0.0639593672053842	0.6407540821942912	1.0107127601488022	1.9035427384988677	3.071510669619193	37395	1069
6	9	0.23438764180429567	4.1036307084560395	0.08768368194212005	0.732538702603127	1.1657622722883625	1.914817668318613	3.159827875007523	36061	825
6	10	0.27635944208928515	5.99014334495251	0.09039900872109978	0.7918276180094714	1.279942081575695	2.221944849698542	3.6344296371267046	34764	614
6	11	0.3648161550776826	6.018624571959178	0.12105975259089452	0.8905338632806288	1.4437973882708908	2.2757147175610015	3.8051597546030176	33479	446
6	12	0.4042360630852205	6.804357196973718	0.13663943191445557	0.931941477121366	1.5318163762743755	2.5107328152255475	4.086748117927346	32231	323
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
7	2	0.018731223178685828	0.36376733584581195	0.006736423651198036	0.26335031981504703	0.3059750625334947	0.5141723659483658	0.6226486438004477	44472	2577
7	3	0.027935438421229985	0.6183264948719857	0.009307605508890295	0.3204949616122604	0.41251975473805613	0.7061697802962353	0.9381995365891882	43010	2248
7	4	0.04565036102894928	1.0652064332819504	0.016062687874120136	0.38437981189729403	0.5247504869434817	0.8734326709135591	1.2518414140082843	41567	1924
7	5	0.06492583475003612	0.8031179463421857	0.0215851733966529	0.4280847350418589	0.6196078667102985	0.8452561727518751	1.3591788158780427	40154	1621
7	6	0.10000572617544565	2.3523418456315994	0.03214579169339156	0.5080553741302183	0.7583847598394488	1.3854009162970204	2.144102094395208	38763	1335
7	7	0.13028293792214468	3.388245914379756	0.04347583277856001	0.5505840428106438	0.8495280674358584	1.58532829395516	2.495501296939233	37395	1069
7	8	0.16532650950956382	3.5484264302253723	0.0659053683571147	0.6165897400459355	0.9735974320945854	1.6154633683542485	2.5845789528164915	36061	825
7	9	0.23392444819448485	3.714830512419725	0.08389565026866572	0.7130235724176921	1.1256739618249456	1.8644830309413498	3.089239910843245	34764	614
7	10	0.25874857078580293	5.014026141166687	0.09301030387257804	0.7325422728679736	1.1918058511416756	2.0033911619075155	3.3315604008820916	33479	446
7	11	0.3272350154164865	5.950670789117399	0.11188845486983325	0.8251284188436138	1.3465185990693427	2.3215620655437594	3.666095445181167	32231	323
7	12	0.3717242743845822	5.945512705727627	0.1318120410250143	0.8843162394069519	1.4649561231106227	2.2587387873006555	3.716620300918322	31006	243
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
8	2	0.01868452049763784	0.4737419074437782	0.006853864279056683	0.2688663949785959	0.3103504879411138	0.5555301370223734	0.6662414752909429	43010	2248
8	3	0.03269056224400972	0.669708448421696	0.011008607323026689	0.3236170515405991	0.41623251632366703	0.7337065966097245	0.9578822804896037	41567	1924
8	4	0.039897528202152865	0.6810082638705218	0.013243677781920956	0.36483696311016856	0.5020672344826655	0.7277877460879009	1.0786398402844664	40154	1621
8	5	0.06371108973986865	1.7097654021541837	0.021282877591622926	0.4209247547652454	0.6077492738664134	1.0591344531594291	1.5426191175851076	38763	1335
8	6	0.08622316590858152	1.2885376788675784	0.028318640959444915	0.46995364562893727	0.7071387751399193	1.0325863982832477	1.6817047784727015	37395	1069
8	7	0.12213718570146992	2.02773741543293	0.041479327979064846	0.5380157683158664	0.8297799766156478	1.2873478004187064	2.0769542725859864	36061	825
8	8	0.1607978731098156	3.7753137602255893	0.05492827810427154	0.6013273065332808	0.9438672148176364	1.8554143940827597	2.9269378874453773	34764	614
8	9	0.1936170748538441	4.128592498103777	0.06640740507682248	0.6581740432217391	1.0547829509591025	1.8481302219352258	3.005455637858602	33479	446
8	10	0.264908602781067	4.371283173561096	0.09361699099016096	0.7208437190452817	1.1699756905488103	1.9306662833717172	3.142273614663717	32231	323
8	11	0.2940657897787686	5.419127683890493	0.11143166953785646	0.7545999714690169	1.2536926473173764	2.0895377754668334	3.3695727644418576	31006	243
8	12	0.35149550998392826	3.8288767550672804	0.13140291437559456	0.8639938509675688	1.4179957796843032	1.7903300991366549	2.8270679417961264	29809	181
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
9	2	0.017849412261527944	0.5650691733007198	0.006474855007272459	0.2550380167382085	0.2947115867162745	0.6004111650078804	0.7057678012276795	41567	1924
9	3	0.028513093490986137	0.6442733999387718	0.00987612247549865	0.3167069919880824	0.40605934505937946	0.7125173884162548	0.9593832594827144	40154	1621
9	4	0.04200631428630298	0.7369312806658341	0.014815511407665054	0.3484320473014618	0.48451939997519367	0.779301784534818	1.1102677829852723	38763	1335
9	5	0.0713224721937833	1.6014091144005458	0.05344802645107898	0.3980115780809945	0.5819231383049854	1.139093601546029	1.6566545085463156	37395	1069
9	6	0.0865935374776814	2.4594291669130324	0.04291668400812163	0.46248752123803405	0.697252049274897	1.431338460774718	2.165880735980085	36061	825
9	7	0.11162162230956175	2.275604562499584	0.03666801094513952	0.509096417303751	0.7939276858066966	1.3515018279265245	2.1717950195423055	34764	614
9	8	0.14486829106531598	2.101354749004046	0.05278859168612556	0.5777554467181442	0.9152722977467953	1.306835507420258	2.1957688153266215	33479	446
9	9	0.198764760561463	2.328613848142002	0.06904790590293713	0.6466496178843618	1.033370923787226	1.3855711640952622	2.3290566164831255	32231	323
9	10	0.23707838056402075	3.358394320073881	0.08172100195065701	0.7058803265420425	1.1451071952335528	1.7228060111413879	2.836270994271757	31006	243
9	11	0.2787148269291305	4.641210751874106	0.10014359890828761	0.7454965860815643	1.2290946740771052	1.9415576532246273	3.047318145079967	29809	181
9	12	0.3546187649290579	2.997327799598376	0.11982114565618728	0.8576738972791743	1.3964008773656351	1.5592191358233112	2.4719718321961026	28642	144
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
10	2	0.015642071932015198	0.5050567755314671	0.0056537366551508515	0.24173823882121812	0.28049169883312036	0.5953924989139365	0.7093691972017969	40154	1621
10	3	0.027986346205174047	0.5991601729896706	0.00870343276329375	0.3094766720723767	0.39760457934328536	0.695430544289041	0.942441740080597	38763	1335
10	4	0.043745391596815585	0.7036950389544169	0.014107503929969744	0.3690940648215453	0.5072751856460458	0.7794252271521103	1.146638553704178	37395	1069
10	5	0.05947378739553404	1.0916666465997695	0.02057892701006951	0.40678190770147266	0.5900634714049354	0.9977634604209065	1.4831044404710105	36061	825
10	6	0.08501319412792487	1.137687868414781	0.030106604863026167	0.46809575151323485	0.7006145197277627	1.0085076713574386	1.6168313259999862	34764	614
10	7	0.11363781505611305	3.370674098531405	0.038688795104037915	0.5078743054473229	0.7870783203921771	1.6231064560272281	2.479004005267972	33479	446
10	8	0.1428821916795439	3.1783262685589166	0.05518213198468204	0.5592139916163714	0.8893967869950077	1.6171965506667676	2.6000762384433225	32231	323
10	9	0.1802187926756839	2.9722026429678263	0.0629325413306302	0.6316950669554604	1.008235734629063	1.5619567838853505	2.5209311761226	31006	243
10	10	0.232802803295412	3.8279113343783786	0.07781474831897878	0.6747082454413862	1.095468626899188	1.657372076954512	2.74543151950514	29809	181
10	11	0.28104939902388254	2.6652146925528846	0.10044249874740713	0.7587120561341727	1.2383635982530203	1.4921447584802978	2.455402041900064	28642	144
10	12	0.31562793819029206	2.3124033652923326	0.12281053931198534	0.8217242029420949	1.348040938694165	1.425685883228528	2.249871891966323	27517	120
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
11	2	0.01673802376106633	0.6234117113578488	0.0060276723728886	0.24654119774260105	0.28460978917053487	0.6627445368607463	0.7939894636823805	38763	1335
11	3	0.029073354558099108	1.1467239417135715	0.009789466499112451	0.29746290699526035	0.38370896878852684	0.9340366079062757	1.1921342387672922	37395	1069
11	4	0.041845488655661595	1.1751657126843928	0.015286718239292367	0.3471730652546489	0.4828092843129313	0.9829177344910981	1.382886516465251	36061	825
11	5	0.05906987298753053	1.515740800362367	0.019464778787185052	0.40995180023333977	0.59120966412454	1.1318746922627863	1.6444171105496588	34764	614
11	6	0.08466733896837028	1.3186405450105667	0.02903744848413581	0.45612266302064863	0.6861062885419748	1.0952888335406545	1.731934236800955	33479	446
11	7	0.117112953316182	2.0164038208515747	0.04247862212545636	0.5207570132227577	0.8055046461605923	1.311450157062776	2.104614798196067	32231	323
11	8	0.14528396342130792	1.6999821866813458	0.050761434316846425	0.5688252413691139	0.893300776581287	1.2019041820651863	1.9318150606217661	31006	243
11	9	0.18442296040791156	2.8648695711578642	0.06522123858198685	0.6286266255230953	1.0022034967787783	1.4981709564231005	2.4477164570755923	29809	181
11	10	0.20442014400151362	2.408553794026375	0.07057107353093153	0.663593139532435	1.0804213863231702	1.4210617286527263	2.3191842450419684	28642	144
11	11	0.2699274146904261	2.071271563118154	0.09908746350604013	0.7496014580884073	1.21401122477458	1.416945085296046	2.297756034910085	27517	120
11	12	0.3271672855207544	2.906804144382477	0.12595040603494512	0.7867872430335658	1.3003026619003315	1.639224096197935	2.503473748496331	26428	101
Dataset: eth ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
12	2	0.01632374165304768	0.607659412547946	0.005645476160038894	0.24958618602756152	0.2868137895768202	0.6930439957662234	0.8151985510414532	37395	1069
12	3	0.028630576428987514	1.1533868837356567	0.009636787666977627	0.3040397949433338	0.39050175600667747	0.9926289587292573	1.2676233555679561	36061	825
12	4	0.042839805453660944	1.2805389309158692	0.015198559658100092	0.34118661869299993	0.4749028725172882	1.0525546900482288	1.4943471844654148	34764	614
12	5	0.062278379228124334	1.6099059909582139	0.020834309149774917	0.40659339840440356	0.587819392852325	1.151068657732168	1.7705615234081609	33479	446
12	6	0.09629480663674447	1.577383632245271	0.04363525443711783	0.46884642582677555	0.7023311084021984	1.1708623624194427	1.8324091567283929	32231	323
12	7	0.10541844722400937	2.6552210112935617	0.03671777734604254	0.5012285897676192	0.7751593227372326	1.5250060000049308	2.415177106966779	31006	243
12	8	0.13765164676725972	2.417347664279597	0.05168528310935586	0.5707790698430075	0.8935966851132525	1.3672596135986024	2.2148383241257563	29809	181
12	9	0.16988932740178694	2.096805308635036	0.061041442804820795	0.5969833306057142	0.9616279988438915	1.327235508780194	2.188662738779671	28642	144
12	10	0.22681110726960133	2.133247126232494	0.07794243032752421	0.6960123903028917	1.110666494147586	1.3931298494395286	2.213402954024248	27517	120
12	11	0.25273457968127944	2.3009048799673715	0.08684023871353186	0.7317211023979032	1.1916044967339652	1.4184714863038783	2.2633995279812558	26428	101
12	12	0.3191418247220437	2.392461985349655	0.10522623221949193	0.805737762521978	1.3123476238816039	1.5290518934076482	2.3536726868513864	25383	88
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
2	2	0.06612321913646343	0.043129236586171495	0.03282674807644327	0.4520487528333549	0.5351511863788486	0.23274818762735225	0.2813699860761287	50897	4696
2	3	0.11953725169102351	0.10003389540084061	0.04560293762733168	0.5781508901025458	0.7532037186735848	0.3512471988078844	0.4498836740901655	49247	4547
2	4	0.18484359121832408	0.13663765991073168	0.0734297876089701	0.6672321415945208	0.92743528797877	0.3902433208131772	0.5458527985713724	47623	4398
2	5	0.2850962628920873	0.21506018455732953	0.10043734315846797	0.7817025102242431	1.1358894625490301	0.505961188598301	0.7495636526745616	46001	4247
2	6	0.36161413457543895	0.2509003369354763	0.15857227774550975	0.8531396500481068	1.280299397376823	0.5253702028924547	0.8099311481856702	44400	4093
2	7	0.45007005232929675	0.3513290585938448	0.18283393386968272	0.9529591704060297	1.4721923680581208	0.6209515538607581	1.017424445801527	42814	3941
2	8	0.5832263309959114	0.4475998303987695	0.2293429059567878	1.0611049496264422	1.6765554550091395	0.7083040154605591	1.16683819801443	41255	3789
2	9	0.6322043632422019	0.39690750381749146	0.22392655734086195	1.142832771153219	1.8249686682559736	0.6742229766132685	1.1168638661795633	39719	3638
2	10	0.739793055043334	0.5158674653571147	0.2540024704117363	1.2364182931604146	2.012106459756851	0.7584962720612982	1.2753671577598036	38224	3486
2	11	0.938646069223052	0.7678263233789545	0.31738350053009157	1.3763264194852491	2.2594894295144416	0.9083661335172724	1.564417467859409	36768	3336
2	12	1.0295651458957797	0.8842576718008196	0.3553182362368637	1.411055018288587	2.342810776587927	0.9876819072901779	1.6927668336060582	35350	3183
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
3	2	0.043745314191782333	0.032000060276394446	0.02150125147058015	0.40664973999802445	0.4730115586953117	0.20094578024076984	0.2402037084707833	49247	4547
3	3	0.08686504722327779	0.05682297984506199	0.03655270151024286	0.49994131220951576	0.6391025948755512	0.2654076710361889	0.35251983505098133	47623	4398
3	4	0.10393332066102388	0.07968338846483014	0.035296031511896114	0.5524154614679838	0.7563875056984765	0.31594114369271187	0.45584564495514945	46001	4247
3	5	0.17513660894619132	0.1277134070184333	0.0653695338560796	0.678293373611559	0.9720404365458778	0.39312794073074664	0.5799512378808757	44400	4093
3	6	0.231616801153151	0.15480526330770913	0.07725410843125484	0.7692444461819903	1.133036975124916	0.4336263973473651	0.6532745573058467	42814	3941
3	7	0.3158315435974999	0.19174409810008494	0.11429303372849586	0.841824476741207	1.280504231129602	0.4750117119822024	0.7554573463191276	41255	3789
3	8	0.3574111627625581	0.24834046057265274	0.11565729578454988	0.9108033383356888	1.421659708563769	0.534550939894124	0.8825053109981394	39719	3638
3	9	0.41609680579295233	0.3594019003212452	0.15961178373514165	1.0021316381075986	1.5966993247979986	0.6648456196427519	1.101108568457484	38224	3486
3	10	0.5162927519155688	0.3986034034103747	0.1668698686680862	1.092303486013498	1.7657588224111183	0.6672725119674094	1.146241062116448	36768	3336
3	11	0.6536837563455411	0.485884677618742	0.20186705089592932	1.1847281760918242	1.9283489241713754	0.7436676381971583	1.2881630500129797	35350	3183
3	12	0.7188403701143605	0.5174550201358467	0.19428883779085165	1.2449018877105953	2.0527313740408597	0.7668667012182113	1.326856294290622	33986	3030
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
4	2	0.03687549501681994	0.025297772401419585	0.01482633477293214	0.3703536726981132	0.4292643989752685	0.18637293739915545	0.22478386436352824	47623	4398
4	3	0.05383696823849691	0.04940904044179302	0.018438718444052593	0.4231064194229964	0.5403911042597968	0.2564285225989872	0.3413216612122555	46001	4247
4	4	0.08027429567840869	0.06083717480576112	0.027458837916150152	0.5231058914520634	0.7074188276265384	0.2769083490668782	0.4055774168417027	44400	4093
4	5	0.11689084542971025	0.09065524435469083	0.04386535786227249	0.582487079149147	0.8331087243026957	0.33287531492342015	0.49895695616140545	42814	3941
4	6	0.16116618482082817	0.11379351937827074	0.05974253263731856	0.660295363281593	0.9764741116122836	0.36473268343023607	0.5769999021100197	41255	3789
4	7	0.2366552766218827	0.17456283054913685	0.0778570708702772	0.7819974060531745	1.1796135522705884	0.4598691657206464	0.7382516514689801	39719	3638
4	8	0.27079485886626775	0.21051907442606888	0.09519231073312673	0.8273823236116686	1.2891465663472963	0.4957784630811411	0.807950087413509	38224	3486
4	9	0.3552494486901277	0.40126187438206956	0.10499496985265012	0.924364905875765	1.452848714782862	0.7152951068876886	1.1368916078367683	36768	3336
4	10	0.384615948433328	0.28877870300533	0.10534883133887271	0.9648456064697729	1.555310883041519	0.5596945859145358	0.9757190687726144	35350	3183
4	11	0.486437153310648	0.42971574417475994	0.15120191931847893	1.036572951173472	1.6890174782957812	0.7106792404566941	1.223547098913314	33986	3030
4	12	0.5974797543159001	0.5307020497448901	0.23466989020936307	1.1171835025890067	1.8316576022875475	0.7867096743822424	1.351235664948077	32686	2875
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
5	2	0.026115992488578346	0.01659281836314635	0.014413005339029469	0.32575065944156745	0.3778123265712656	0.14582207304998246	0.1774685214021363	46001	4247
5	3	0.04437948685459318	0.0286492400237022	0.014764203778706055	0.3921852676986373	0.5002687253559968	0.18748970037525556	0.25730777350859246	44400	4093
5	4	0.06603478539081425	0.07179510278731399	0.02310879484035679	0.468237581539101	0.6341737973899623	0.31068369585839883	0.43883462656127453	42814	3941
5	5	0.09259685151454798	0.10208695417024055	0.03132972389644454	0.5277872643800293	0.7534311056883931	0.34747445330442933	0.5280002342282094	41255	3789
5	6	0.14586654504823757	0.11729021538879461	0.047317740217093444	0.5981140114353947	0.8870265335399068	0.3640571819100954	0.5877959563051361	39719	3638
5	7	0.1696254201824703	0.12148507800582167	0.05397716454682676	0.6684556521841425	1.0195042031285693	0.3696404191891202	0.6267727918243118	38224	3486
5	8	0.22487421619784106	0.21286881976569724	0.07716892513668235	0.7550584869005592	1.1727325166296214	0.508903993825961	0.8313940767489885	36768	3336
5	9	0.2855317079003638	0.23649702211086815	0.09272678295744476	0.8136948492970805	1.2915001748637902	0.5297784216991505	0.9339865196014078	35350	3183
5	10	0.3566823776412223	0.30450026814279885	0.12663362028635383	0.9140877520525643	1.4570348725461926	0.5915537712630636	1.0580559488851868	33986	3030
5	11	0.4289318317329729	0.3018815976085392	0.16605243385857826	0.9729599062506753	1.575431387698463	0.5789437875534422	1.0268275055300222	32686	2875
5	12	0.4736654922740833	0.38451207133338733	0.14556815086662406	0.9973634233444956	1.6482425095981281	0.6476757082955816	1.2005692008326765	31431	2718
Dataset: zara1 ;Number of epochs: 100
obs_len	pred_len	avg_train_loss	avg_test_loss	std_train_loss	avg_train_dispacement	final_train_displacement	avg_test_displacement	final_test_displacement	Num_train_peds	Num_Test_peds
6	2	0.02506856681324975	0.019002532883564387	0.01021996879330723	0.30267254405695176	0.35184125813816747	0.15609891178645452	0.18735856976388868	44400	4093
6	3	0.042866632464566345	0.04398262385070694	0.02481148967878996	0.37233574488387405	0.4769830198180222	0.2550175786250907	0.3311153668894622	42814	3941
6	4	0.05745841041179841	0.041244890868851226	0.02000005388562102	0.42937854345429377	0.5841203382398885	0.22372506986814986	0.3360937592616432	41255	3789
6	5	0.08367884295796035	0.05895641290695424	0.028454121043647043	0.49238723826862285	0.703961338439293	0.2652346309890925	0.4237956810740754	39719	3638
6	6	0.10967804619244166	0.09035063058428176	0.03814878766512076	0.5534229731749095	0.8217015485501499	0.32450286454598937	0.5307645519964495	38224	3486
6	7	0.15917574557824032	0.12227089219535424	0.05118138749410852	0.6339700594590546	0.9661934009691707	0.37841237833825164	0.6301195470725397	36768	3336
